Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
Watching Yourself Being Born,Neuroscape,Blush Response,4/4/2023,QZFZ72309552,335,83.7,0.0560204277278658,2.032551309217112e-05,7.242415497582933e-07,,0.05625781076065195,"1,480,549",,,0.0011401388999390325,,0.031468531468531465,3,,,,,0.008701528632515814,,,0.003888099277733657,,0.0
Los del Espacio,Los del Espacio - Single,LIT killah,6/1/2023,USWL12300725,336,83.3,0.08732924983967338,0.09090585730473534,0.09257786091240644,72.0,0.01926554020026173,"1,775,081","782,114","148,537,760",0.007356793920948558,"670,200,525",0.047785547785547784,"29,417",3,27.0,"645,947",28.0,5.45235646344511e-05,197,,0.0035321668724603724,,0.0
Taste (feat. Offset),Taste (feat. Offset),Tyga,5/16/2018,USUYG1198481,338,83.1,0.31720528877923565,0.3678714614552051,0.1187136076483079,69.0,0.1148705608368869,"10,236,903","3,833,884","145,706,030",0.008497022426825424,"526,087,000",0.07692307692307693,"46,534",142,34.0,"183,823",33.0,0.32581814703875855,"185,157",,0.036384702400844876,,1.0
MAMIII,MAMIII,Becky G,2/10/2022,USRC12200425,337,83.1,0.21296341856348333,0.13568635023230366,0.2055636289217599,74.0,0.038492707284259416,"4,924,401","1,741,513","267,846,050",0.014623582499712613,"36,403,252",0.14452214452214454,"165,243",430,59.0,"3,772,475",83.0,0.07715140967679691,"34,289","190,971",0.016203514280168068,,1.0
Until I Found You,Until I Found You,Stephen Sanchez,9/1/2021,USUG12103651,339,83.0,0.23834140034629045,0.28742816201466487,0.20079788319289724,73.0,0.023636905707713343,"4,710,732","796,783","391,999,548",0.014238530722606836,"3,540,186,470",0.08624708624708624,"269,792","1,886",30.0,"897,931",42.0,0.02633465693393868,"26,435","8,598,138",0.05320122553361675,,0.0
exes,exes,Tate McRae,11/17/2023,USRC12302756,340,83.0,0.07546453937949632,0.04619142229471655,0.12757167263048452,,0.0020523755752245793,"405,965","319,600","56,188,128",0.0031340818794548054,"1,646,779,233",0.07692307692307693,"131,125",811,56.0,"1,010,439",57.0,0.016764376173566832,"8,494",,0.0031735501421140838,,1.0
Banana (feat. Shaggy),Banana (feat. Shaggy),Conkarah,8/16/2019,QMRSZ1901446,341,82.7,0.0064805562659058175,0.015355925141135282,0.005206301863580619,41.0,0.008333634588634491,"1,352,520","23,206,073","803,136,063",0.050581313759489765,"11,609,501",0.01282051282051282,"7,746",100,8.0,"90,628",10.0,0.008701528632515814,,,0.0015837608924793045,,0.0
Stick Season,Stick Season,Noah Kahan,7/8/2022,USUM72212470,342,82.6,0.22559183466575808,0.19254189172937933,0.6454254942547385,86.0,0.005478909319078807,"659,870","82,855","29,406,696",0.0011791527353019976,"315,685,769",0.17132867132867133,"319,240",577,85.0,"16,767,304",103.0,0.012575048977348685,"38,276","8,435,767",0.015313856155718371,,0.0
Need To Know,Need To Know,Doja Cat,6/11/2021,USRC12101120,344,82.5,0.2751569979222328,0.27903880648587126,0.16112325259715973,71.0,0.031109317760869285,"6,169,368","734,932","365,523,934",0.010387254574637642,"2,099,921,417",0.2261072261072261,"439,065","1,451",38.0,"870,717",28.0,0.06191159919598506,"51,300",,0.026145894923996795,,1.0
kompa pasiï¿½,kompa pasiï¿½,ýýýýýýýýýý,4/12/2024,USUS12400227,345,82.5,0.006880107106935656,0.00440555496272809,0.025112240954187785,78.0,0.0005225193703233653,"225,779","439,200","8,820,761",0.0003759349656878582,"154,517",0.009324009324009324,132,,6.0,"73,462",,0.008701528632515814,,"365,682",0.009488834349671887,,0.0
Quï¿½ï¿½ Ago,Pa' Luego Es Tarde,Yuridia,10/20/2022,MXF012200200,343,82.5,0.09211346746765994,0.038818342420531476,0.046742317101744806,73.0,0.04935949613353894,"2,076,505","998,663","48,461,089",0.0036351318080709728,"14,566,260",0.026806526806526808,"25,712","1,169",18.0,"2,340,656",15.0,0.009750982902855993,"11,420",,0.006158419529817078,,0.0
Last Last,Last Last,Burna Boy,5/12/2022,USAT22204901,346,82.4,0.09593000617345084,0.220535204635572,0.0643323261179041,68.0,0.020373749708309206,"1,906,835","260,214","93,902,403",0.0044987117972799745,"306,416,991",0.23543123543123545,"214,958","2,031",30.0,"258,278",94.0,0.010786438701303075,"18,736","16,995,425",0.02202056045595527,,0.0
Ngopi Maszeh,Ngopi Maszeh,Happy Asmara,1/29/2023,SGB502314277,347,82.2,0.0018762554475627664,0.0012788135320490996,0.0006652425460364045,,0.0020098015138809242,"130,043","6,698,664","76,927,003",0.008376154486935506,,0.031468531468531465,27,,,,,0.008701528632515814,,,0.003888099277733657,,0.0
500lbs,500lbs,Lil Tecca,7/21/2023,USUM72309854,349,82.1,0.0818838617364968,0.13419411881278678,0.10281426429410676,68.0,0.0019813824766684576,"452,857",638,"1,056,379",4.9852779522753885e-05,"277,256,864",0.02097902097902098,"1,239","1,452",5.0,"31,145",19.0,0.0017342787006051918,"6,256","18,379,949",0.003532321562379834,,1.0
Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,Drake,9/3/2021,USUG12104409,348,82.1,0.17112148428147564,0.3678714614552051,0.1342717951145966,72.0,0.01517387427908908,"2,184,804","264,300","95,344,150",0.003051475306288694,"379,789,269",0.07692307692307693,"3,965",443,10.0,"74,228",26.0,0.06571466531410985,"75,646","43,754,739",0.00953599657629351,,1.0
BILLIE EILISH.,BILLIE EILISH.,Armani White,5/19/2022,SGB502248062,350,82.0,0.08394680316782185,0.15432653953058226,0.1133256393214645,64.0,0.007131153927250587,"2,127,918","4,530,098","885,538,360",0.04496977077517112,"74,794,888",0.045454545454545456,"169,548","7,064",18.0,"137,293",52.0,0.01999190378152582,"18,576","24,428",0.015059828009741935,,1.0
ýýýýýýýýýýýý,ýýýýýýýýýýýý,YOASOBI,4/12/2023,JPP302300157,351,81.8,0.08327959037207244,0.0809361931330254,0.046042478680415735,69.0,0.03004440933601522,"4,295,510","504,800","162,429,655",0.008025558043013399,"1,227,624,888",0.0675990675990676,"1,883",,7.0,"44,834",12.0,0.0003693653457828109,419,,0.0036590854016748057,,0.0
Lï¿½ï¿½ï¿½AMOUR DE ,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,USUM72401990,352,81.6,0.019753558109858325,0.008782315448575604,0.19611481916643358,85.0,0.0006787534680414105,"346,121",137,,0.0011401388999390325,"3,541,236",0.10955710955710955,271,1,19.0,"2,682,503",18.0,0.00012541472048695326,231,"749,185",0.000977030630724215,,0.0
Thinkinï¿½ï¿½ï¿½ B,One Thing At A Time,Morgan Wallen,3/3/2023,USUG12300821,353,81.5,0.09490173471120393,0.07161694538026495,0.06266370789343965,80.0,0.005150189210925393,"368,256","117,408","7,626,726",0.00042658090718227323,"606,650,627",0.057109557109557105,"262,596",145,2.0,"2,456",19.0,0.12431676298216804,"27,501","7,289,828",0.0053949246837985635,,0.0
Madonna,Madonna - Single,Natanael Cano,3/8/2024,QZ9QQ2400185,354,81.3,0.06372517098517028,0.012303710591794251,0.208246040467576,85.0,0.0064740929361270395,"806,116",,"150,848",9.00167299720002e-06,"126,527,485",0.025641025641025644,572,,10.0,"2,210,844",8.0,0.001055506029365638,966,,0.002604600618335645,,1.0
deja vu,deja vu,Olivia Rodrigo,4/1/2021,USUG12101240,355,81.3,0.3753326143607164,0.29196752660524977,0.2452744067944256,80.0,0.039092773058374004,"7,847,239","1,210,842","534,102,475",0.016113843646841253,"2,265,662,637",0.23892773892773894,"279,408",332,27.0,"76,887",49.0,0.04299077169913746,"74,501",,0.016130500638182364,,1.0
6. A.M.,Motion is Emotion,Azul,10/7/2022,ES40B2200055,356,81.1,2.6859948370008066e-08,6.775171030723707e-06,1.105421312788974e-07,,0.07543453372736583,"3,158,558",,,0.0011401388999390325,"248,653,921",0.031468531468531465,1,,,,,0.008701528632515814,,,0.003888099277733657,,0.0
CONTIGO (with Tiï¿½ï¿½,CONTIGO (with Tiï¿½ï¿½,KAROL G,2/15/2024,USUG12400966,357,81.0,0.037875979756118436,0.017454534367901953,0.33506288568411663,85.0,0.005704026332442966,"1,394,962",,,0.0011401388999390325,"1,916,097,608",0.07575757575757576,"46,348",53,45.0,"4,652,694",69.0,0.007578294486350269,"1,611",179,0.0035286681504584404,,0.0
Sequï¿½ï¿½ncia da,Sequï¿½ï¿½ncia da,TRASHXRL,5/8/2023,SGB502370315,358,80.8,0.034714564767227556,0.03889117550911175,0.07465862693491755,33.0,0.0037770176404139295,"723,007","3,757,654","145,382,546",0.009860775489300947,"1,136,738",0.002331002331002331,1,,,,5.0,2.9142729830303464e-05,,"5,607,466",0.0019271133675375796,,1.0
WILDFLOWER,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,USUM72401993,359,80.8,0.023552074490987236,0.008785703034090967,0.19362160619599778,87.0,0.000391473727852551,"134,606",253,,0.0011401388999390325,"934,654",0.08741258741258741,181,5,16.0,"4,083,154",39.0,0.00020131809245131142,163,"1,075,841",0.0005668111631270625,,0.0
Doja,Doja,Central Cee,7/21/2022,ZZOPM2237319,360,80.5,0.158010932339524,0.32561471973658135,0.21919196423658635,74.0,0.012334023397493682,"3,061,387","492,679","411,670,410",0.01680472185750757,"279,634,941",0.07575757575757576,"58,802","2,699",31.0,"877,441",42.0,0.0008780239761038471,"3,136",,0.010988289236044816,,1.0
Kill This Love,Kill This Love,BLACKPINK,4/4/2019,KRA401900005,361,80.4,0.19171920619129731,0.1082892523768147,0.07182798982644935,67.0,0.17891804846268983,"40,314,889","1,738,066","182,304,244",0.006929636056829371,"269,811,977",0.07692307692307693,"9,022",24,25.0,"237,406",24.0,0.0077678568276537355,"57,874",,0.013158074689588972,,0.0
Lan,Lan - Single,Zeynep Bastï¿½,3/8/2024,TRAUR2400004,362,80.3,0.018976120027200515,0.006897124109276733,0.026121124680191607,72.0,0.008959826343518081,"590,112",,,0.0011401388999390325,"88,179,577",0.011655011655011654,"5,899",,5.0,"1,585,206",,0.008701528632515814,,,0.002020623423851899,,0.0
"Good Luck, Babe!","Good Luck, Babe!",Chappell Roan,4/5/2024,USUG12401967,363,80.2,0.0411749010975652,0.022813694653204403,0.600366550846085,87.0,0.0003686716956367213,"140,562","61,889","45,660,069",0.0011317269008131263,"17,447,092",0.11421911421911422,"16,680",,65.0,"10,743,893",122.0,0.00039087086845685393,"1,327","479,188",0.0022108556271611146,,0.0
Sweet but Psycho,Sweet but Psycho,Ava Max,8/17/2018,USAT21802011,365,80.1,0.3897588607004327,0.29480632326712297,0.1637806816213068,76.0,0.07685591498852384,"9,554,049","5,371,543","206,785,018",0.011721562964728443,"2,008,056,455",0.22261072261072262,"368,635",784,106.0,"1,172,519",44.0,0.12926214430772665,"253,101","44,121",0.06132854290804,,0.0
Hey Mor,Hey Mor,Ozuna,10/6/2022,QMDA62203322,364,80.1,0.2303255039729952,0.16591546957863518,0.2629513705381274,76.0,0.023509986329304625,"1,303,919","793,798","154,969,251",0.009201020509181281,"45,000,407",0.09090909090909091,"65,798",79,41.0,"3,780,470",78.0,0.018966141046052962,"3,605",,0.006497882008371254,,0.0
Ferrari,Ferrari,James Hype,3/15/2022,GB3CE2200004,366,80.1,0.14621366487405635,0.31406474692195513,0.29869003038395325,74.0,0.012387147148104074,"1,277,287","88,909","20,233,025",0.0015780183831362877,"877,635,000",0.1526806526806527,"253,244",332,76.0,"1,468,578",44.0,0.0017754511590452892,"2,953","6,916,408",0.028468914391877848,,0.0
Falling,Falling,Trevor Daniel,10/5/2018,USUYG1221109,367,80.0,0.37511034898864887,0.38219078542863966,0.12511321563084185,71.0,0.07056661854547415,"15,653,870","6,047,796","914,937,622",0.03748513493208323,"529,839,674",0.1328671328671329,"168,415",126,195.0,"454,460",4.0,0.14505493627649424,"141,079","2,388",0.05629650257648345,,0.0
positions,positions,Ariana Grande,10/23/2020,USUM72019412,368,80.0,0.3346583822336386,0.2357996649677925,0.20558585170194457,74.0,0.04768431011717524,"10,401,273","1,268,910","254,276,140",0.008508772462586049,"1,958,337,600",0.32867132867132864,"599,336",639,43.0,"242,610",50.0,0.0615020397850926,"39,920",,0.015010618416539206,,1.0
Where Are You Now,Where Are You Now,Lost Frequencies,7/30/2021,BEHP42100067,370,79.9,0.2857264130643908,0.35878256951748927,0.43749179248498987,74.0,0.013132510263673527,"1,467,163","308,286","25,459,624",0.0017746599878781417,"1,857,452,555",0.2972027972027972,"391,895",308,158.0,"4,728,637",51.0,0.055054866374663496,"6,731",,0.038502270907163835,,0.0
Amor Prohibido - Remasterizado 2024/30th Anniversary,Amor Prohibido (Remasterizado 2024/30th Anniversary),Selena,3/22/2024,USUM72402905,369,79.9,0.07057767797698476,5.5895161003470585e-05,0.0008560230174332603,,0.009083557963613114,,,,0.0011401388999390325,,0.005827505827505828,,,1.0,239,15.0,0.06318986598280399,"42,531",,0.003888099277733657,,0.0
Save Your Tears,After Hours,The Weeknd,3/20/2020,USUG12000658,371,79.9,0.46608103682999474,0.5156836740397465,0.24062466169104846,80.0,0.02237715248644411,"2,699,016","415,050","137,726,738",0.004949587571519553,327,0.331002331002331,"3,607",321,46.0,"105,227",27.0,0.1938516456768149,"79,728","22,025,427",0.07177788336527482,,1.0
Happier Than Ever,Happier Than Ever,Billie Eilish,7/30/2021,USUM72105936,372,79.9,0.3087439126881512,0.3209500144819281,0.19527382606705662,78.0,0.03251767193244367,"8,470,860","570,442","358,879,639",0.009843461005835951,"1,152,917,073",0.23076923076923078,"82,181",275,51.0,"547,449",50.0,0.006764396267524824,"29,358","15,220,155",0.0211452975934225,,1.0
This Is What You Came For,This Is What You Came For,Calvin Harris,4/29/2016,GBARL1600460,373,79.8,0.4079885672867314,0.34561502461927773,0.4466322888007864,79.0,0.188982709516445,"13,411,706","2,176,881","17,649,503",0.0005904761615033201,"276,177,209",0.41375291375291373,"119,588",81,173.0,"1,609,545",86.0,0.4067942902831834,"143,591","1,056,564",0.0611664551706657,,0.0
China,China,Anuel AA,7/19/2019,QM6P41952433,376,79.5,0.2751569320569681,0.2329947441610729,0.22231790130747442,68.0,0.14241913883819934,"9,851,235","386,741","15,484,682",0.0006291899698264347,"300,548,195",0.21095571095571097,"36,105",20,75.0,"1,424,896",63.0,0.06636871305668858,"31,755","2,130,789",0.026684056604098932,,0.0
"Let It Go - From ""Frozen""/Soundtrack Version",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Idina Menzel,1/1/2013,USWD11366376,374,79.5,0.1773629536071265,0.10880585916790737,0.10433400132672667,69.0,0.2553974542921727,"11,589,558","837,092","81,957,005",0.004143806319185981,"93,296,828",0.17482517482517484,"5,863",,31.0,"159,525",45.0,0.18699695436336441,"3,302,248",,0.011446021257434135,,0.0
Moonlight,?,XXXTENTACION,3/16/2018,USUG11800209,375,79.5,0.4403701745686132,0.4083920655972059,0.157544043234659,77.0,0.0984913085302438,"24,201,486","275,009","36,219,008",0.0012895841881334555,"160,456,727",0.07575757575757576,"16,859",2,41.0,"344,324",15.0,0.09493489455465975,"311,466","80,552,486",0.01658351916673163,,1.0
I Had Some Help (feat. Morgan Wallen),I Had Some Help,Post Malone,5/10/2024,USUM72404993,377,79.4,0.05840972360457043,0.004590178373315311,0.01844851732564751,,0.009083557963613114,,,,0.0011401388999390325,,0.15850815850815853,"19,724",,6.0,"44,739",19.0,0.008701528632515814,,,0.003888099277733657,,0.0
Smart,EASY,LE SSERAFIM,2/19/2024,USA2P2402103,379,79.3,0.03719650154011942,0.011565216949445368,0.07734546397778244,74.0,0.008007065097740192,"1,872,592","170,200","234,770,546",0.008831640947376075,"495,137,217",0.013986013986013986,915,16,3.0,"20,293",,0.0001806249368651905,676,"556,351",0.0010649763996414432,,0.0
That's What I Like,24K Magic,Bruno Mars,11/17/2016,USAT21602948,378,79.3,0.48475405775511443,0.35507146958541036,0.3228859952355655,80.0,0.16517671060777128,"17,077,084","604,526","100,008,149",0.003022379509235594,"408,244,698",0.16433566433566435,"57,222",316,270.0,"391,125",44.0,0.45552380824824124,"500,761",,0.003888099277733657,,0.0
Commando,Commando - Single,Mavokali,9/28/2022,QZTVM2210964,380,78.6,0.0050604030618006425,0.015420289265927156,0.0048268564684717285,,0.0029557471212678463,"435,329","7,444,200","251,304,348",0.02298922162544102,,0.0011655011655011655,"1,544",,2.0,"33,249",,3.475619324020109e-06,,,0.007102778739610377,,0.0
The Business,The Business,Tiï¿½ï¿,9/16/2020,CYA112000624,381,78.3,0.27832374776399954,0.43309603296798227,0.2983571422851009,70.0,0.033075565293082386,"4,027,102","777,092","73,955,191",0.006155034558085585,"462,516,169",0.4207459207459207,"277,419",484,216.0,"3,941,324",41.0,0.07403559518328519,"53,852","140,470",0.04386965168589127,,0.0
Ride It,Ride It,Regard,7/26/2019,GBCEN1900047,382,78.2,0.31517855946317347,0.37263610048256157,0.4061460693125922,76.0,0.0345543272453775,"3,884,141","3,646,762","362,781,709",0.021947648596832896,"49,285,616",0.4149184149184149,"386,774",894,273.0,"2,339,277",65.0,0.12469426019765686,"51,884","19,580,257",0.07408558853112922,,0.0
Mwaki,SURRENDER,Zerb,9/27/2023,NLRD52339318,383,77.9,0.02831574098856399,0.06176754049435035,0.2926141088207921,42.0,0.004788388597749247,"806,269","118,600","20,204,903",0.0016950575353489271,"303,381,336",0.054778554778554776,"90,542",163,51.0,"19,833,933",34.0,0.0010616517332814157,760,"1,832,441",0.022251653546519822,,0.0
BICHOTA,BICHOTA,KAROL G,10/23/2020,USUM72019324,385,77.8,0.20275533605929622,0.14630643082296307,0.1191608191816884,64.0,0.09752915518160275,"7,916,193","1,586,770","101,362,709",0.004947209972135631,"172,943,996",0.15384615384615385,"36,028",239,38.0,"1,594,172",33.0,0.04787157223253072,"48,232",,0.007917744381477862,,1.0
Renklensin,Renklensin - Single,Reynmen,4/19/2024,FRX282477628,384,77.8,0.012831929726908466,0.004452981159943156,0.025116353883830884,75.0,0.0047483570605302075,"547,375",,,0.0011401388999390325,"11,444,478",0.009324009324009324,"3,016",,5.0,"1,585,603",,0.008701528632515814,,,0.0009006183602138765,,0.0
Bad idea,Missing,Kurochuu,6/9/2024,CA5KR2466578,387,77.6,0.020133965982467243,1.6937927576809267e-06,8.344025012741602e-06,1.0,0.009083557963613114,,,,0.0011401388999390325,,0.031468531468531465,,,,,,0.008701528632515814,,,0.003888099277733657,,0.0
writhe,writhe,daine,2/21/2023,AUWA02201495,386,77.6,0.0560204277278658,0.0002743944267443101,2.6270909268074514e-05,15.0,0.0561099920312095,"2,980,959",12,"8,960",3.9056766807317686e-07,"26,629,501",0.0,20,,1.0,"14,566",,5.397560971055408e-08,,,0.003888099277733657,,0.0
The Hills,The Hills,The Weeknd,5/27/2015,USUG11500737,388,77.5,0.5387731600725216,0.5645563702698719,0.34950295473970977,80.0,0.1473093240342953,"15,819,333","1,064,662","140,355,034",0.005034161475014637,"297,672,687",0.2062937062937063,"9,129",131,67.0,"891,934",30.0,0.45502824587724844,"568,806","22,542,449",0.078252093266265,,1.0
Seven (feat. Latto) (Clean Ver.),Seven (feat. Latto),Jung Kook,7/14/2023,USA2P2330092,389,77.4,0.39088373431733947,0.02686694072233486,0.05427176477268747,72.0,0.009083557963613114,,"1,500,000","104,700,560",0.004682778583456416,,0.06526806526806526,"112,184",,5.0,"2,931",20.0,0.008701528632515814,,,0.003888099277733657,,0.0
SKINNY,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,USUM72401995,390,77.3,0.018033854820328692,0.006914062036853542,0.0527941671628706,84.0,0.00046915197212752584,"246,884",472,"301,528",6.105230408188503e-06,"934,654",0.05944055944055944,238,2,12.0,"1,198,375",32.0,0.00015499267137277092,318,"1,687,131",0.0001781754889982664,,0.0
The Girl From Ipanema,Instrumental Bossa Nova,Stan Getz,6/6/2024,QZQAY2414774,391,77.2,0.0560204277278658,0.05472898468980726,0.05054245444310051,,0.009083557963613114,,,,0.0011401388999390325,,0.031468531468531465,,,,,,0.008701528632515814,,,0.008065573348040644,,0.0
Te Felicito,Te Felicito,Shakira,4/21/2022,USQX92201764,392,77.0,0.16807139023182188,0.12579460052744706,0.14200709510476636,67.0,0.04406382989336182,"4,424,400","826,261","159,735,614",0.011122412520543301,"455,293,047",0.11305361305361306,"124,848",455,53.0,"3,243,848",69.0,0.017449060882158605,"8,165",,0.011752812315057396,,0.0
Que Onda,Que Onda - Single,Calle 24,8/30/2023,USDXS2303230,393,76.9,0.15007645010469164,0.062297697627504485,0.08225641251377637,81.0,0.013967855244573415,"335,112","205,583","41,258,724",0.0021423740986247224,"92,125,885",0.03846153846153846,"1,124",45,23.0,"8,060,357",34.0,0.013784025429246144,"7,393",,0.003888099277733657,,1.0
